time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2017-04-20 14:47:36.584 UTC, ,125,3161005,1288,15152, , ,3,1,19,3,0.16, , , , , , , ,3,3, ,2,1,3,1,5, ,110,55, , , , , , , , , , , , , ,48030,48, ,46884, , , , , ,28,28, , , , , ,6,330, , , , , , , , , , , , , , , , , , , , , , , , ,1492699656177, , , , ,3145728, , , ,64,0, , , ,2, , , ,3, , , , ,64, ,2048,1, , , , ,188515,85, , , , , , ,1,78,9,101,46804624,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:48:36.593 UTC, ,125,3172541,1288,26576,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,48030,48, ,46884, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492699656177, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,59669008,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 14:49:36.609 UTC, ,125,3172541,1288,26576,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,48030,48, ,46884, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492699656177, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60159680,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:50:01.346 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,48546,49,1261,48145,1,1, ,1, ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492699656177, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,515,1, , , , , , , , ,66740072,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:51:22.784 UTC, ,125,3161533,1288,15680, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,114,57, , , , , , , , , , , , , ,49224,50, ,48705, , , , , ,27,27, , , , , ,7,342, , , , , , , , , , , , , , , , , , , , , , , , ,1492699882244, , , , ,3145728, , , ,67,0, , , ,2, , , ,3, , , , ,67, ,2048,1, , , , ,207105,90, , , , , , ,1,88,9,142,38222552,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:52:22.794 UTC, ,125,3173069,1288,27104,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,49224,50, ,48705, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492699882244, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,55054352,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 14:53:22.804 UTC, ,125,3173069,1288,27104,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,49224,50, ,48705, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492699882244, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56907296,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:54:22.820 UTC, ,125,3173069,1288,27104,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,49224,50, ,48705, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492699882244, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56907296,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:54:23.340 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,49774,51,634,49339,1,1, ,1, ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492699882244, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,549,1, , , , , , , , ,62255440,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:54:39.416 UTC, ,125,3161581,1288,15728, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,118,59, , , , , , , , , , , , , ,50482,52, ,49933, , , , , ,27,27, , , , , ,7,354, , , , , , , , , , , , , , , , , , , , , , , , ,1492700078837, , , , ,3145728, , , ,69,0, , , ,2, , , ,3, , , , ,69, ,2048,1, , , , ,207267,92, , , , , , ,1,94,9,152,41760200,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:55:39.425 UTC, ,125,3173117,1288,27152,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,50482,52, ,49933, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700078837, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,51357712,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 14:56:39.438 UTC, ,125,3173117,1288,27152,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,50482,52, ,49933, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700078837, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,53956016,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:56:46.883 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,51062,53,664,50597,1,1, ,1, ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700078837, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,579,1, , , , , , , , ,59933096,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:57:00.084 UTC, ,125,3161629,1288,15776, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,122,61, , , , , , , , , , , , , ,51800,54, ,51221, , , , , ,27,27, , , , , ,7,366, , , , , , , , , , , , , , , , , , , , , , , , ,1492700219669, , , , ,3145728, , , ,71,0, , , ,2, , , ,3, , , , ,71, ,2048,1, , , , ,207429,94, , , , , , ,1,57,9,107,37551576,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:58:00.094 UTC, ,125,3173165,1288,27200,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,51800,54, ,51221, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700219669, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,51852736,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 14:59:00.107 UTC, ,125,3173165,1288,27200,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,51800,54, ,51221, , , , , ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700219669, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,54491272,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:59:13.511 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,52410,55,694,51915,1,1, ,1, ,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700219669, , , , ,3145728, , , , , ,1, ,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,609,1, , , , , , , , ,59467240,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 14:59:36.256 UTC, ,125,3161677,1288,15824, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,126,63, , , , , , , , , , , , , ,53178,56, ,52569, , , , , ,26,26, , , , , ,7,378, , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , ,73,0, , , ,2, , , ,3, , , , ,73, ,2048,1, , , , ,207591,96, , , , , , ,1,58,9,102,41960928,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:00:36.267 UTC, ,125,3173213,1288,27248,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,53178,56, ,52569, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,55290936,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 15:01:36.286 UTC, ,125,3173213,1288,27248,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,53178,56, ,52569, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,55631264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:02:36.291 UTC, ,125,3173213,1288,27248,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,53178,56, ,52569, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,59780016,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:03:36.301 UTC, ,125,3173213,1288,27248,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,53178,56, ,52569, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60443440,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:04:36.311 UTC, ,125,3173213,1288,27248,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,53178,56, ,52569, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60775048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:05:36.317 UTC, ,125,3173213,1288,27248,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,53178,56, ,52569, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,60775048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:06:12.179 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,53818,57,724,53293,1,1, ,1, ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700375876, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,639,1, , , , , , , , ,67076104,2, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:06:20.422 UTC, ,125,3161725,1288,15872, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,130,65, , , , , , , , , , , , , ,54616,58, ,53977, , , , , ,26,26, , , , , ,7,390, , , , , , , , , , , , , , , , , , , , , , , , ,1492700779932, , , , ,3145728, , , ,75,0, , , ,2, , , ,3, , , , ,75, ,2048,1, , , , ,207753,98, , , , , , ,1,82,9,119,48244496,2, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:07:20.429 UTC, ,125,3173261,1288,27296,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,54616,58, ,53977, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700779932, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,63600904,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 15:08:20.434 UTC, ,125,3173261,1288,27296,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,54616,58, ,53977, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700779932, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,67504128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:09:20.447 UTC, ,125,3173261,1288,27296,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,54616,58, ,53977, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700779932, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,69412824,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:10:20.457 UTC, ,125,3173261,1288,27296,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,54616,58, ,53977, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700779932, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,69851504,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:11:20.472 UTC, ,125,3173261,1288,27296,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,54616,58, ,53977, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700779932, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,71543544,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:11:29.352 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,55286,59,754,54731,1,1, ,1, ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492700779932, , , , ,3145728, , , , ,1,1,1,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,669,1, , , , , , , , ,76870368,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:11:39.980 UTC, ,125,3161773,1288,15920, , ,3,2,20,3,0.15, , , , , , , ,3,3, ,2,2,3,1,5, ,135,67, , , , , , , , , , , , , ,56115,60, ,55445, , , , , ,26,26, , , , , ,7,402, , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , ,77,0, , , ,2, , , ,3, , , , ,77, ,2048,1, , , , ,207916,100, , , , , , ,1,58,9,107,40748312,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:12:39.990 UTC, ,125,3173309,1288,27344,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,56115,60, ,55445, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,51420776,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 15:13:39.995 UTC, ,125,3173309,1288,27344,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,56115,60, ,55445, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,51761088,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:14:40.005 UTC, ,125,3173309,1288,27344,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,56115,60, ,55445, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,53422176,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:15:40.012 UTC, ,125,3173309,1288,27344,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,56115,60, ,55445, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,54241400,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:16:40.024 UTC, ,125,3173309,1288,27344,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,56115,60, ,55445, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,54573104,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:17:40.041 UTC, ,125,3173309,1288,27344,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,56115,60, ,55445, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,54573104,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:18:06.201 UTC, ,125,3172869,1288,27016, , ,4, ,4, , , , , , , , , ,4,4, , , ,3,1,7, ,4, , , , , , , , , , , , , , ,56816,61,785,56230,1,1, ,1, ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701099580, , , , ,3145728, , , , ,3,1,3,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,700,1, , , , , , , , ,60887952,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:18:20.417 UTC, ,125,3161821,1288,15968, , ,3,2,19,3,0.16, , , , , , , ,3,3, ,2,2,3,1,5, ,138,69, , , , , , , , , , , , , ,57676,62, ,56975, , , , , ,25,25, , , , , ,8,414, , , , , , , , , , , , , , , , , , , , , , , , ,1492701499900, , , , ,3145728, , , ,79,0, , , ,2, , , ,3, , , , ,79, ,2048,1, , , , ,224463,104, , , , , , ,1,90,9,164,39509152,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-20 15:19:20.425 UTC, ,125,3173357,1288,27392,112, ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,3,1,7, ,3,2, , , , , , , , , , , , , ,57676,62, ,56975, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701499900, , , , ,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,14275,5, , , , , , , , , , ,49838192,1, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2017-04-20 15:20:20.435 UTC, ,125,3173357,1288,27392,112, ,4, , , , , , , , , , , ,4,4, , , ,3,1,7, , , , , , , , , , , , , , , , ,57676,62, ,56975, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492701499900, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,50175816,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
